   100.000000     0.000000      0.000000
  -100.000000     0.000000      0.000000
     0.000000   100.000000      0.000000
     0.000000  -100.000000      0.000000
     0.000000     0.000000    100.000000
     0.000000     0.000000   -100.000000
    57.735027    57.735027     57.735027
    57.735027    57.735027    -57.735027
    57.735027   -57.735027     57.735027
    57.735027   -57.735027    -57.735027
   -57.735027    57.735027     57.735027
   -57.735027    57.735027    -57.735027
   -57.735027   -57.735027     57.735027
   -57.735027   -57.735027    -57.735027
